"","coef"
"Intercept",-2.51
"log age",0.15
"log size",-0.02
"log devs",0.13
"log commits",1
"C",0.18
"C++",0.01
"Clojure",-0.29
"Coffeescript",0.21
"Erlang",0.01
"Go",0.39
"Haskell",-0.33
"Java",-0.12
"Javascript",0.08
"Objective-C",0.04
"Perl",0.03
"Php",0.1
"Python",-0.14
"Ruby",-0.11
"Scala",-0.29
"Typescript",0.22
