"","coef","pVal"
"Intercept",-2.16,0
"log age",0.09,0
"log size",-0.05,0.001
"log devs",0.14,0
"log commits",1.06,0
"C",0.11,0.362
"C#",0.16,0.167
"C++",0.23,0.047
"Clojure",-0.39,0.001
"Coffeescript",0.28,0.026
"Erlang",0.02,0.843
"Go",0.09,0.413
"Haskell",-0.25,0.029
"Java",-0.04,0.701
"Javascript",0.22,0.154
"Objective-C",0.17,0.117
"Perl",-0.19,0.096
"Php",0,0.994
"Python",0.23,0.04
"Ruby",-0.32,0.019
"Scala",-0.22,0.069
"Typescript",-0.11,0.47
