"","coef","pVal"
"Intercept",-2.45,0
"log age",0.1,0
"log size",-0.04,0.022
"log devs",0.12,0.005
"log commits",1.08,0
"C",0.2,0.151
"C#",0.07,0.579
"C++",0.03,0.819
"Clojure",-0.29,0.024
"Coffeescript",0.19,0.155
"Erlang",0.04,0.758
"Go",-0.01,0.966
"Haskell",-0.16,0.183
"Java",-0.17,0.191
"Javascript",-0.13,0.474
"Objective-C",0.16,0.22
"Perl",0.04,0.733
"Php",0.35,0.007
"Python",0.05,0.691
"Ruby",-0.14,0.36
"Scala",-0.12,0.371
"Typescript",-0.11,0.513
