"","coef"
"Intercept",-2.34
"log age",0.13
"log size",-0.06
"log devs",0.16
"log commits",1.06
"C",0.13
"C++",-0.02
"Clojure",-0.21
"Coffeescript",0.14
"Erlang",0.07
"Go",0.31
"Haskell",-0.29
"Java",-0.09
"Javascript",0.06
"Objective-C",-0.01
"Perl",0.01
"Php",0.1
"Python",0.05
"Ruby",-0.23
"Scala",-0.15
"Typescript",0.14
