"","coef","pVal"
"Intercept",-2.35,0
"log age",0.07,0
"log size",-0.01,0.422
"log devs",0.05,0.2
"log commits",1.06,0
"C",0.05,0.687
"C#",0.12,0.304
"C++",0.1,0.414
"Clojure",-0.36,0.004
"Coffeescript",0.1,0.386
"Erlang",0.24,0.065
"Go",0.1,0.355
"Haskell",-0.27,0.026
"Java",0.05,0.687
"Javascript",-0.34,0.052
"Objective-C",-0.11,0.396
"Perl",0.2,0.11
"Php",0.05,0.676
"Python",-0.14,0.323
"Ruby",-0.03,0.805
"Scala",0.16,0.162
"Typescript",0.06,0.652
