"","coef","pVal"
"Intercept",-2.35,0
"log age",0.07,0
"log size",-0.05,0.001
"log devs",0.05,0.184
"log commits",1.16,0
"C",0,0.978
"C#",0.02,0.894
"C++",0.1,0.35
"Clojure",-0.22,0.053
"Coffeescript",0.04,0.735
"Erlang",0.29,0.014
"Go",0.2,0.065
"Haskell",-0.31,0.004
"Java",-0.12,0.319
"Javascript",0.13,0.331
"Objective-C",-0.01,0.936
"Perl",-0.04,0.715
"Php",-0.09,0.388
"Python",0.11,0.354
"Ruby",-0.04,0.756
"Scala",-0.21,0.069
"Typescript",0.15,0.306
