"","coef","pVal"
"Intercept",-2.73,0
"log age",0.13,0
"log size",-0.03,0.096
"log devs",0.08,0.03
"log commits",1.08,0
"C",0.17,0.169
"C#",0,0.986
"C++",0.2,0.056
"Clojure",-0.04,0.73
"Coffeescript",0.11,0.41
"Erlang",0,0.973
"Go",0.22,0.04
"Haskell",-0.13,0.256
"Java",-0.03,0.778
"Javascript",-0.14,0.414
"Objective-C",-0.18,0.13
"Perl",0.01,0.933
"Php",0.14,0.209
"Python",0.12,0.335
"Ruby",-0.15,0.265
"Scala",-0.3,0.01
"Typescript",0.01,0.955
