"","coef","pVal"
"Intercept",-2.47,0
"log age",0.09,0
"log size",-0.02,0.204
"log devs",0.1,0.003
"log commits",1.05,0
"C",0.29,0.009
"C#",-0.05,0.7
"C++",0.11,0.289
"Clojure",-0.32,0.003
"Coffeescript",-0.03,0.828
"Erlang",0.25,0.033
"Go",0.14,0.165
"Haskell",-0.24,0.027
"Java",-0.12,0.234
"Javascript",-0.02,0.859
"Objective-C",0.08,0.467
"Perl",0.07,0.483
"Php",0.13,0.215
"Python",-0.05,0.66
"Ruby",0,1
"Scala",-0.23,0.03
"Typescript",0,0.974
