"","coef","pVal"
"Intercept",-2.54,0
"log age",0.13,0
"log size",-0.04,0.019
"log devs",0.05,0.244
"log commits",1.1,0
"C",0.06,0.655
"C#",0.33,0.006
"C++",0.04,0.76
"Clojure",-0.16,0.173
"Coffeescript",-0.08,0.562
"Erlang",0.18,0.155
"Go",0.11,0.362
"Haskell",-0.17,0.157
"Java",0.29,0.021
"Javascript",-0.31,0.042
"Objective-C",-0.05,0.716
"Perl",0.03,0.823
"Php",0.1,0.429
"Python",0.15,0.249
"Ruby",-0.31,0.029
"Scala",-0.21,0.108
"Typescript",0.01,0.949
