"","coef","pVal"
"Intercept",-2.3,0
"log age",0.07,0.001
"log size",-0.06,0
"log devs",0.08,0.048
"log commits",1.14,0
"C",0.25,0.06
"C#",-0.12,0.341
"C++",-0.02,0.896
"Clojure",-0.55,0
"Coffeescript",0.1,0.416
"Erlang",0.07,0.57
"Go",0.08,0.533
"Haskell",-0.1,0.403
"Java",-0.02,0.866
"Javascript",0.25,0.091
"Objective-C",-0.04,0.714
"Perl",-0.11,0.39
"Php",0.16,0.196
"Python",0.12,0.389
"Ruby",-0.13,0.391
"Scala",-0.04,0.713
"Typescript",0.11,0.474
