"","coef"
"Intercept",-2.37
"log age",0.15
"log size",-0.03
"log devs",0.15
"log commits",0.99
"C",0.09
"C++",-0.03
"Clojure",-0.09
"Coffeescript",0.22
"Erlang",0.24
"Go",0.15
"Haskell",-0.33
"Java",0
"Javascript",-0.17
"Objective-C",0.04
"Perl",0.11
"Php",-0.11
"Python",0.18
"Ruby",-0.2
"Scala",-0.35
"Typescript",0.25
