"","coef","pVal"
"Intercept",-2.65,0
"log age",0.12,0
"log size",-0.03,0.063
"log devs",0.03,0.546
"log commits",1.12,0
"C",0.11,0.392
"C#",-0.04,0.778
"C++",-0.13,0.364
"Clojure",-0.25,0.049
"Coffeescript",0.16,0.243
"Erlang",0.19,0.143
"Go",0.2,0.113
"Haskell",-0.06,0.643
"Java",0.02,0.895
"Javascript",0.14,0.337
"Objective-C",-0.17,0.205
"Perl",0.02,0.845
"Php",0.1,0.436
"Python",0.04,0.747
"Ruby",0.1,0.459
"Scala",-0.33,0.008
"Typescript",-0.12,0.446
