"","coef"
"Intercept",-2.45
"log age",0.15
"log size",-0.03
"log devs",0.19
"log commits",1
"C",0.13
"C++",0.04
"Clojure",-0.4
"Coffeescript",0.11
"Erlang",0.18
"Go",0.22
"Haskell",-0.11
"Java",-0.11
"Javascript",0.21
"Objective-C",0.08
"Perl",-0.09
"Php",0.12
"Python",-0.01
"Ruby",-0.38
"Scala",-0.25
"Typescript",0.26
