"","coef"
"Intercept",-2.43
"log age",0.15
"log size",-0.03
"log devs",0.14
"log commits",1.02
"C",0.05
"C++",-0.19
"Clojure",-0.2
"Coffeescript",0.26
"Erlang",0
"Go",0.21
"Haskell",-0.36
"Java",0.01
"Javascript",0.01
"Objective-C",-0.12
"Perl",0.24
"Php",0.13
"Python",-0.03
"Ruby",-0.04
"Scala",-0.3
"Typescript",0.33
