"","coef","pVal"
"Intercept",-2.55,0
"log age",0.13,0
"log size",-0.05,0.006
"log devs",0.07,0.107
"log commits",1.1,0
"C",0.11,0.424
"C#",0.18,0.162
"C++",0.03,0.845
"Clojure",-0.4,0.002
"Coffeescript",0.24,0.069
"Erlang",0.08,0.542
"Go",0.02,0.904
"Haskell",-0.1,0.427
"Java",0.21,0.084
"Javascript",-0.19,0.214
"Objective-C",-0.09,0.552
"Perl",-0.16,0.211
"Php",-0.16,0.206
"Python",0.21,0.11
"Ruby",0.08,0.561
"Scala",-0.23,0.063
"Typescript",0.17,0.349
