"","coef","pVal"
"Intercept",-2.33,0
"log age",0.07,0.001
"log size",-0.05,0.001
"log devs",0.12,0.001
"log commits",1.12,0
"C",0.21,0.082
"C#",0.01,0.91
"C++",0.11,0.342
"Clojure",-0.43,0.001
"Coffeescript",0.33,0.008
"Erlang",-0.02,0.861
"Go",0.04,0.742
"Haskell",-0.17,0.155
"Java",0,0.97
"Javascript",0.2,0.204
"Objective-C",0.14,0.269
"Perl",0.03,0.835
"Php",0,0.984
"Python",-0.42,0.004
"Ruby",-0.16,0.233
"Scala",-0.25,0.026
"Typescript",0.39,0.01
