"","coef","pVal"
"Intercept",-2.71,0
"log age",0.13,0
"log size",-0.03,0.047
"log devs",0.07,0.072
"log commits",1.09,0
"C",0.31,0.011
"C#",-0.1,0.45
"C++",0.1,0.406
"Clojure",-0.32,0.011
"Coffeescript",0.31,0.017
"Erlang",0.18,0.114
"Go",-0.08,0.491
"Haskell",-0.17,0.125
"Java",-0.07,0.562
"Javascript",-0.03,0.861
"Objective-C",-0.03,0.794
"Perl",-0.09,0.428
"Php",0.3,0.009
"Python",0.03,0.801
"Ruby",-0.16,0.178
"Scala",-0.22,0.051
"Typescript",0.04,0.8
