"","coef"
"Intercept",-2.17
"log age",0.16
"log size",-0.08
"log devs",0.19
"log commits",1.04
"C",0.23
"C++",0.1
"Clojure",-0.32
"Coffeescript",0.28
"Erlang",0.08
"Go",-0.15
"Haskell",-0.34
"Java",0.08
"Javascript",0.01
"Objective-C",0.09
"Perl",-0.09
"Php",0.26
"Python",0
"Ruby",-0.15
"Scala",-0.22
"Typescript",0.14
