"","coef"
"Intercept",-2.64
"log age",0.16
"log size",-0.02
"log devs",0.14
"log commits",1.03
"C",-0.02
"C++",-0.18
"Clojure",-0.24
"Coffeescript",0.27
"Erlang",0.15
"Go",0.1
"Haskell",0.07
"Java",-0.1
"Javascript",-0.14
"Objective-C",-0.28
"Perl",-0.01
"Php",0.26
"Python",-0.01
"Ruby",-0.21
"Scala",-0.16
"Typescript",0.49
