"","coef","pVal"
"Intercept",-3.02,0
"log age",0.15,0
"log size",0.01,0.661
"log devs",0.03,0.477
"log commits",1.06,0
"C",0.21,0.092
"C#",0.22,0.047
"C++",0.21,0.086
"Clojure",-0.09,0.481
"Coffeescript",0.11,0.416
"Erlang",0.01,0.963
"Go",0.05,0.692
"Haskell",-0.3,0.012
"Java",-0.12,0.361
"Javascript",0.14,0.307
"Objective-C",-0.1,0.442
"Perl",0.1,0.421
"Php",-0.01,0.917
"Python",0.19,0.169
"Ruby",-0.09,0.523
"Scala",-0.09,0.432
"Typescript",-0.43,0.002
