"","coef","pVal"
"Intercept",-2.17,0
"log age",0.1,0
"log size",-0.05,0.001
"log devs",0.22,0
"log commits",1.02,0
"C",0.01,0.954
"C#",0.12,0.29
"C++",0.26,0.018
"Clojure",-0.22,0.071
"Coffeescript",0.12,0.358
"Erlang",0.11,0.355
"Go",0,0.992
"Haskell",-0.15,0.164
"Java",-0.05,0.709
"Javascript",-0.06,0.665
"Objective-C",0.03,0.802
"Perl",0.1,0.389
"Php",0.16,0.176
"Python",-0.09,0.477
"Ruby",-0.1,0.425
"Scala",-0.28,0.014
"Typescript",0.04,0.807
