"","coef","pVal"
"Intercept",-2.24,0
"log age",0.08,0
"log size",-0.05,0.001
"log devs",0.06,0.078
"log commits",1.11,0
"C",0.32,0.002
"C#",-0.01,0.953
"C++",0.28,0.012
"Clojure",-0.4,0
"Coffeescript",-0.09,0.488
"Erlang",0.16,0.132
"Go",-0.1,0.396
"Haskell",-0.12,0.267
"Java",0.01,0.919
"Javascript",-0.19,0.186
"Objective-C",0.04,0.706
"Perl",0.02,0.852
"Php",-0.02,0.875
"Python",0.07,0.499
"Ruby",0.1,0.39
"Scala",-0.26,0.014
"Typescript",0.17,0.266
