"","coef"
"Intercept",-2.32
"log age",0.11
"log size",-0.01
"log devs",0.17
"log commits",0.99
"C",0.15
"C++",0.05
"Clojure",-0.36
"Coffeescript",0.18
"Erlang",0.3
"Go",0.24
"Haskell",-0.35
"Java",-0.12
"Javascript",0.11
"Objective-C",-0.2
"Perl",0.01
"Php",0.12
"Python",0.02
"Ruby",-0.2
"Scala",-0.11
"Typescript",0.17
