"","coef"
"Intercept",-2.17
"log age",0.12
"log size",-0.07
"log devs",0.13
"log commits",1.09
"C",0.24
"C++",0.16
"Clojure",-0.26
"Coffeescript",0.05
"Erlang",0.29
"Go",0.05
"Haskell",-0.27
"Java",0.03
"Javascript",0.3
"Objective-C",0.06
"Perl",0
"Php",-0.1
"Python",-0.03
"Ruby",-0.39
"Scala",-0.25
"Typescript",0.13
