"","coef","pVal"
"Intercept",-2.42,0
"log age",0.08,0
"log size",-0.05,0.004
"log devs",0.11,0.003
"log commits",1.11,0
"C",0.33,0.004
"C#",0.16,0.209
"C++",0.25,0.028
"Clojure",-0.19,0.115
"Coffeescript",-0.09,0.494
"Erlang",-0.04,0.744
"Go",0.04,0.779
"Haskell",-0.66,0
"Java",-0.08,0.533
"Javascript",0.27,0.056
"Objective-C",0.03,0.801
"Perl",0.09,0.437
"Php",0.13,0.293
"Python",0.07,0.571
"Ruby",-0.07,0.652
"Scala",-0.13,0.243
"Typescript",-0.11,0.455
