"","coef","pVal"
"Intercept",-2.38,0
"log age",0.08,0
"log size",-0.07,0
"log devs",0.1,0.01
"log commits",1.15,0
"C",0.13,0.317
"C#",0.12,0.299
"C++",-0.01,0.928
"Clojure",-0.42,0.001
"Coffeescript",0.04,0.755
"Erlang",0.07,0.555
"Go",0.11,0.335
"Haskell",-0.17,0.151
"Java",0.37,0.002
"Javascript",0.03,0.837
"Objective-C",0.06,0.585
"Perl",0.02,0.846
"Php",0.14,0.258
"Python",0.09,0.476
"Ruby",-0.35,0.013
"Scala",-0.23,0.04
"Typescript",-0.01,0.958
