"","coef","pVal"
"Intercept",-2.5,0
"log age",0.08,0
"log size",-0.04,0.009
"log devs",0.14,0
"log commits",1.11,0
"C",0.17,0.173
"C#",-0.15,0.292
"C++",0.03,0.826
"Clojure",-0.43,0
"Coffeescript",0.31,0.009
"Erlang",0.24,0.045
"Go",0.15,0.23
"Haskell",-0.27,0.03
"Java",0.1,0.43
"Javascript",0.16,0.33
"Objective-C",0.05,0.664
"Perl",-0.24,0.083
"Php",0.21,0.091
"Python",0.11,0.395
"Ruby",-0.21,0.115
"Scala",-0.16,0.148
"Typescript",-0.05,0.753
