"","coef"
"Intercept",-2.55
"log age",0.14
"log size",-0.01
"log devs",0.12
"log commits",1.03
"C",-0.04
"C++",0.03
"Clojure",-0.24
"Coffeescript",0.18
"Erlang",0.15
"Go",0.22
"Haskell",-0.17
"Java",-0.13
"Javascript",0.02
"Objective-C",0.02
"Perl",0.07
"Php",0.15
"Python",-0.22
"Ruby",-0.17
"Scala",-0.46
"Typescript",0.59
