"","coef","pVal"
"Intercept",-2.59,0
"log age",0.12,0
"log size",-0.03,0.109
"log devs",0.06,0.187
"log commits",1.09,0
"C",0.29,0.022
"C#",0.08,0.532
"C++",0.18,0.173
"Clojure",-0.13,0.356
"Coffeescript",-0.07,0.628
"Erlang",0.06,0.629
"Go",0.15,0.222
"Haskell",-0.42,0.002
"Java",-0.15,0.276
"Javascript",0.07,0.636
"Objective-C",-0.07,0.543
"Perl",0.11,0.345
"Php",-0.01,0.903
"Python",0.23,0.081
"Ruby",-0.04,0.77
"Scala",-0.26,0.04
"Typescript",-0.03,0.861
