"","coef","pVal"
"Intercept",-2.42,0
"log age",0.12,0
"log size",-0.04,0.012
"log devs",0.12,0.002
"log commits",1.06,0
"C",0.28,0.026
"C#",0.09,0.446
"C++",0.17,0.114
"Clojure",-0.3,0.01
"Coffeescript",0.03,0.831
"Erlang",0.08,0.527
"Go",0.16,0.151
"Haskell",-0.06,0.584
"Java",-0.01,0.945
"Javascript",0.02,0.908
"Objective-C",-0.02,0.855
"Perl",0.11,0.336
"Php",0.07,0.574
"Python",-0.01,0.951
"Ruby",-0.44,0.003
"Scala",-0.24,0.032
"Typescript",0.07,0.624
