"","coef","pVal"
"Intercept",-2.76,0
"log age",0.11,0
"log size",-0.01,0.447
"log devs",0.06,0.124
"log commits",1.09,0
"C",0.21,0.073
"C#",0.27,0.009
"C++",0.14,0.24
"Clojure",-0.28,0.018
"Coffeescript",-0.07,0.57
"Erlang",0.27,0.032
"Go",-0.06,0.638
"Haskell",-0.09,0.425
"Java",-0.03,0.795
"Javascript",-0.19,0.198
"Objective-C",0.06,0.6
"Perl",0.06,0.58
"Php",0,0.971
"Python",0.19,0.19
"Ruby",0.06,0.652
"Scala",-0.36,0.004
"Typescript",-0.2,0.156
