"","coef","pVal"
"Intercept",-2.85,0
"log age",0.13,0
"log size",-0.01,0.446
"log devs",0.07,0.087
"log commits",1.09,0
"C",0.11,0.341
"C#",-0.06,0.652
"C++",0.21,0.059
"Clojure",-0.41,0.002
"Coffeescript",0.43,0.001
"Erlang",0.36,0.004
"Go",-0.1,0.42
"Haskell",-0.15,0.194
"Java",-0.27,0.042
"Javascript",-0.06,0.683
"Objective-C",0.1,0.403
"Perl",-0.01,0.952
"Php",0.1,0.379
"Python",0.09,0.502
"Ruby",-0.01,0.93
"Scala",-0.23,0.051
"Typescript",-0.11,0.45
