"","coef"
"Intercept",-2.39
"log age",0.15
"log size",-0.05
"log devs",0.11
"log commits",1.07
"C",0.09
"C++",0.15
"Clojure",-0.3
"Coffeescript",0.02
"Erlang",0.35
"Go",0.14
"Haskell",-0.26
"Java",0.1
"Javascript",0.02
"Objective-C",-0.04
"Perl",0.14
"Php",0.15
"Python",0
"Ruby",-0.29
"Scala",-0.36
"Typescript",0.08
