"","coef","pVal"
"Intercept",-2.39,0
"log age",0.09,0
"log size",-0.03,0.051
"log devs",0.1,0.024
"log commits",1.06,0
"C",0.13,0.324
"C#",0,0.997
"C++",0.11,0.393
"Clojure",-0.16,0.192
"Coffeescript",0.15,0.206
"Erlang",-0.18,0.163
"Go",0.1,0.398
"Haskell",-0.28,0.022
"Java",-0.21,0.117
"Javascript",-0.18,0.255
"Objective-C",0.09,0.488
"Perl",0.25,0.032
"Php",0.24,0.059
"Python",0.08,0.511
"Ruby",-0.06,0.68
"Scala",-0.19,0.106
"Typescript",0.11,0.446
