"","coef"
"Intercept",-2.63
"log age",0.15
"log size",-0.01
"log devs",0.15
"log commits",0.99
"C",-0.02
"C++",-0.02
"Clojure",-0.25
"Coffeescript",0.15
"Erlang",0.26
"Go",0.27
"Haskell",-0.04
"Java",-0.02
"Javascript",-0.31
"Objective-C",-0.1
"Perl",0.17
"Php",0.01
"Python",-0.24
"Ruby",-0.02
"Scala",-0.01
"Typescript",0.17
