"","coef","pVal"
"Intercept",-2.35,0
"log age",0.07,0.001
"log size",-0.05,0.003
"log devs",0.11,0.016
"log commits",1.14,0
"C",0.28,0.025
"C#",0.1,0.411
"C++",0.25,0.04
"Clojure",-0.26,0.035
"Coffeescript",0.11,0.355
"Erlang",0.08,0.551
"Go",-0.05,0.698
"Haskell",-0.2,0.107
"Java",0.18,0.171
"Javascript",-0.04,0.766
"Objective-C",-0.02,0.87
"Perl",-0.24,0.096
"Php",0.24,0.061
"Python",-0.19,0.18
"Ruby",-0.18,0.213
"Scala",-0.18,0.138
"Typescript",0.11,0.462
