"","coef"
"Intercept",-2.39
"log age",0.15
"log size",-0.03
"log devs",0.18
"log commits",1.01
"C",0.13
"C++",0.06
"Clojure",-0.18
"Coffeescript",0.15
"Erlang",-0.01
"Go",0.04
"Haskell",-0.07
"Java",-0.04
"Javascript",-0.02
"Objective-C",0.07
"Perl",0.26
"Php",-0.2
"Python",-0.12
"Ruby",-0.18
"Scala",-0.07
"Typescript",0.18
