"","coef","pVal"
"Intercept",-2.19,0
"log age",0.07,0
"log size",-0.06,0
"log devs",0.13,0.001
"log commits",1.11,0
"C",0.01,0.92
"C#",0.25,0.016
"C++",0.14,0.193
"Clojure",-0.24,0.048
"Coffeescript",0.05,0.698
"Erlang",-0.12,0.336
"Go",0.14,0.199
"Haskell",-0.37,0.001
"Java",0.12,0.304
"Javascript",0.03,0.836
"Objective-C",-0.01,0.93
"Perl",-0.09,0.433
"Php",0.12,0.284
"Python",0.03,0.77
"Ruby",0.02,0.871
"Scala",-0.12,0.262
"Typescript",0.03,0.843
