"","coef"
"Intercept",-2.28
"log age",0.13
"log size",-0.04
"log devs",0.17
"log commits",0.99
"C",0.15
"C++",0.22
"Clojure",-0.22
"Coffeescript",0.24
"Erlang",0.18
"Go",0.21
"Haskell",-0.22
"Java",-0.03
"Javascript",-0.15
"Objective-C",-0.03
"Perl",-0.02
"Php",0.1
"Python",-0.04
"Ruby",-0.25
"Scala",-0.42
"Typescript",0.27
