"","coef","pVal"
"Intercept",-2.48,0
"log age",0.08,0
"log size",-0.02,0.223
"log devs",0.06,0.086
"log commits",1.09,0
"C",0.01,0.927
"C#",0.13,0.231
"C++",0.26,0.008
"Clojure",-0.23,0.032
"Coffeescript",0.01,0.927
"Erlang",0.31,0.004
"Go",0.22,0.027
"Haskell",-0.34,0.002
"Java",0.24,0.026
"Javascript",-0.39,0.003
"Objective-C",0.05,0.672
"Perl",0.15,0.154
"Php",0.04,0.737
"Python",-0.1,0.393
"Ruby",-0.03,0.808
"Scala",-0.28,0.013
"Typescript",-0.04,0.727
