"","coef","pVal"
"Intercept",-2.69,0
"log age",0.12,0
"log size",-0.03,0.087
"log devs",0.03,0.364
"log commits",1.1,0
"C",0.13,0.249
"C#",0.07,0.545
"C++",0.11,0.277
"Clojure",-0.28,0.013
"Coffeescript",0.12,0.298
"Erlang",0.29,0.011
"Go",-0.14,0.208
"Haskell",-0.25,0.016
"Java",0.3,0.005
"Javascript",0.05,0.7
"Objective-C",0.07,0.539
"Perl",-0.16,0.158
"Php",0.16,0.12
"Python",0.07,0.596
"Ruby",-0.22,0.058
"Scala",-0.22,0.036
"Typescript",-0.08,0.542
