"","coef","pVal"
"Intercept",-2.42,0
"log age",0.07,0
"log size",-0.03,0.065
"log devs",0.03,0.454
"log commits",1.12,0
"C",0.19,0.067
"C#",0.13,0.237
"C++",0.1,0.37
"Clojure",-0.51,0
"Coffeescript",0.22,0.06
"Erlang",0,0.976
"Go",0.07,0.517
"Haskell",-0.22,0.042
"Java",0.07,0.586
"Javascript",-0.32,0.01
"Objective-C",0.25,0.014
"Perl",0.18,0.09
"Php",0.01,0.91
"Python",0.07,0.526
"Ruby",-0.07,0.57
"Scala",-0.33,0.001
"Typescript",0.16,0.129
