"","coef","pVal"
"Intercept",-2.73,0
"log age",0.11,0
"log size",-0.01,0.642
"log devs",0.08,0.027
"log commits",1.08,0
"C",0.27,0.023
"C#",-0.09,0.421
"C++",-0.15,0.185
"Clojure",-0.33,0.005
"Coffeescript",0.13,0.272
"Erlang",0.09,0.445
"Go",0.19,0.093
"Haskell",-0.27,0.018
"Java",0.06,0.593
"Javascript",-0.11,0.477
"Objective-C",-0.22,0.05
"Perl",0.18,0.125
"Php",0.11,0.353
"Python",0.32,0.005
"Ruby",-0.02,0.892
"Scala",-0.1,0.337
"Typescript",-0.07,0.619
