"","coef","pVal"
"Intercept",-2.4,0
"log age",0.1,0
"log size",-0.03,0.027
"log devs",0.12,0.001
"log commits",1.07,0
"C",0.1,0.322
"C#",0.19,0.078
"C++",0.28,0.01
"Clojure",-0.24,0.037
"Coffeescript",-0.01,0.922
"Erlang",-0.02,0.859
"Go",0.33,0.001
"Haskell",-0.22,0.032
"Java",0.17,0.119
"Javascript",-0.14,0.268
"Objective-C",0.11,0.346
"Perl",0.07,0.525
"Php",-0.01,0.965
"Python",0.04,0.757
"Ruby",-0.13,0.301
"Scala",-0.21,0.047
"Typescript",-0.3,0.049
