"","coef","pVal"
"Intercept",-2.62,0
"log age",0.06,0.001
"log size",0.01,0.584
"log devs",0.06,0.108
"log commits",1.08,0
"C",0.32,0.005
"C#",-0.01,0.908
"C++",0.29,0.005
"Clojure",-0.22,0.055
"Coffeescript",0.14,0.225
"Erlang",0.12,0.292
"Go",0.11,0.292
"Haskell",-0.17,0.125
"Java",-0.05,0.632
"Javascript",-0.26,0.1
"Objective-C",0.02,0.881
"Perl",0.1,0.343
"Php",0.18,0.106
"Python",-0.11,0.383
"Ruby",0.02,0.879
"Scala",-0.34,0.001
"Typescript",-0.13,0.291
