"","coef","pVal"
"Intercept",-2.41,0
"log age",0.09,0
"log size",-0.05,0.001
"log devs",0.07,0.084
"log commits",1.14,0
"C",-0.03,0.834
"C#",-0.26,0.044
"C++",0.04,0.715
"Clojure",-0.39,0.001
"Coffeescript",0.26,0.031
"Erlang",0.19,0.112
"Go",0.12,0.31
"Haskell",-0.29,0.013
"Java",-0.04,0.751
"Javascript",0.03,0.846
"Objective-C",0.18,0.092
"Perl",0.04,0.776
"Php",0.17,0.115
"Python",0.1,0.419
"Ruby",-0.14,0.312
"Scala",-0.19,0.087
"Typescript",0.2,0.142
