"","coef"
"Intercept",-2.52
"log age",0.16
"log size",-0.04
"log devs",0.14
"log commits",1.06
"C",0.07
"C++",0.05
"Clojure",-0.23
"Coffeescript",0.01
"Erlang",0.15
"Go",0.22
"Haskell",-0.34
"Java",-0.04
"Javascript",0.03
"Objective-C",-0.08
"Perl",0.08
"Php",-0.13
"Python",0.27
"Ruby",-0.06
"Scala",0.17
"Typescript",-0.17
