"","coef"
"Intercept",-2.45
"log age",0.15
"log size",-0.03
"log devs",0.08
"log commits",1.04
"C",0.41
"C++",0.04
"Clojure",-0.31
"Coffeescript",-0.12
"Erlang",0.12
"Go",-0.03
"Haskell",-0.43
"Java",-0.06
"Javascript",0
"Objective-C",0.06
"Perl",-0.06
"Php",0.28
"Python",0.09
"Ruby",-0.09
"Scala",0.11
"Typescript",-0.03
