"","coef","pVal"
"Intercept",-2.4,0
"log age",0.08,0
"log size",-0.02,0.154
"log devs",0.11,0.001
"log commits",1.06,0
"C",0.25,0.016
"C#",0.14,0.188
"C++",0.05,0.596
"Clojure",-0.39,0
"Coffeescript",0.09,0.422
"Erlang",0.23,0.018
"Go",-0.02,0.859
"Haskell",-0.33,0.002
"Java",0.03,0.757
"Javascript",-0.06,0.66
"Objective-C",0.01,0.949
"Perl",0.08,0.399
"Php",0.16,0.126
"Python",0.2,0.052
"Ruby",-0.16,0.168
"Scala",-0.17,0.112
"Typescript",-0.11,0.361
