"","coef"
"Intercept",-2.61
"log age",0.19
"log size",-0.05
"log devs",0.16
"log commits",1.01
"C",0.09
"C++",0.26
"Clojure",-0.16
"Coffeescript",0.05
"Erlang",0.12
"Go",0.02
"Haskell",-0.26
"Java",0.14
"Javascript",0.04
"Objective-C",-0.04
"Perl",-0.18
"Php",0.01
"Python",0.04
"Ruby",0.07
"Scala",-0.01
"Typescript",-0.18
