"","coef","pVal"
"Intercept",-2.32,0
"log age",0.07,0.001
"log size",-0.03,0.051
"log devs",0.06,0.114
"log commits",1.1,0
"C",0.19,0.126
"C#",-0.03,0.794
"C++",0.16,0.181
"Clojure",-0.39,0.002
"Coffeescript",0.13,0.273
"Erlang",-0.04,0.743
"Go",-0.02,0.894
"Haskell",-0.28,0.019
"Java",0.05,0.693
"Javascript",-0.3,0.079
"Objective-C",0.07,0.542
"Perl",0.2,0.078
"Php",0.21,0.1
"Python",0.15,0.213
"Ruby",0.06,0.657
"Scala",-0.16,0.159
"Typescript",0.01,0.949
