"","coef","pVal"
"Intercept",-2.64,0
"log age",0.11,0
"log size",-0.02,0.308
"log devs",0.07,0.052
"log commits",1.08,0
"C",0.1,0.385
"C#",0.18,0.099
"C++",0.05,0.63
"Clojure",-0.14,0.228
"Coffeescript",0.07,0.591
"Erlang",0.14,0.232
"Go",0.16,0.108
"Haskell",-0.31,0.003
"Java",0.02,0.839
"Javascript",-0.04,0.761
"Objective-C",0.12,0.322
"Perl",-0.11,0.29
"Php",0,0.973
"Python",-0.01,0.92
"Ruby",-0.08,0.499
"Scala",-0.21,0.066
"Typescript",0.06,0.658
