"","coef"
"Intercept",-2.53
"log age",0.13
"log size",0
"log devs",0.12
"log commits",1.02
"C",0.3
"C++",-0.06
"Clojure",-0.07
"Coffeescript",-0.08
"Erlang",0.2
"Go",0.4
"Haskell",-0.21
"Java",-0.03
"Javascript",0.04
"Objective-C",0.02
"Perl",-0.21
"Php",-0.06
"Python",0
"Ruby",0.05
"Scala",-0.09
"Typescript",-0.19
