"","coef"
"Intercept",-2.13
"log age",0.1
"log size",-0.04
"log devs",0.15
"log commits",1.02
"C",0.22
"C++",0.2
"Clojure",-0.21
"Coffeescript",-0.13
"Erlang",0.19
"Go",0.02
"Haskell",-0.27
"Java",0.15
"Javascript",0.31
"Objective-C",0.03
"Perl",-0.24
"Php",-0.19
"Python",0.1
"Ruby",-0.09
"Scala",-0.09
"Typescript",-0.01
