"","coef"
"Intercept",-2.81
"log age",0.19
"log size",-0.01
"log devs",0.05
"log commits",1.02
"C",0.28
"C++",0.07
"Clojure",-0.23
"Coffeescript",-0.09
"Erlang",0.2
"Go",-0.2
"Haskell",-0.2
"Java",0.26
"Javascript",0.13
"Objective-C",0
"Perl",0.03
"Php",0.14
"Python",-0.03
"Ruby",-0.13
"Scala",-0.09
"Typescript",-0.13
