"","coef","pVal"
"Intercept",-2.31,0
"log age",0.07,0
"log size",-0.03,0.033
"log devs",0.06,0.059
"log commits",1.1,0
"C",0.3,0.004
"C#",0.05,0.655
"C++",0.12,0.248
"Clojure",-0.39,0.001
"Coffeescript",0.26,0.014
"Erlang",0.08,0.45
"Go",0.12,0.194
"Haskell",-0.34,0.001
"Java",-0.01,0.908
"Javascript",0.1,0.448
"Objective-C",0.1,0.32
"Perl",-0.06,0.565
"Php",0.18,0.121
"Python",0,0.97
"Ruby",-0.26,0.024
"Scala",-0.14,0.179
"Typescript",-0.11,0.386
