"","coef","pVal"
"Intercept",-2.48,0
"log age",0.06,0.002
"log size",-0.02,0.108
"log devs",0.05,0.105
"log commits",1.12,0
"C",0.18,0.102
"C#",0.14,0.17
"C++",0.21,0.029
"Clojure",-0.3,0.006
"Coffeescript",0.05,0.594
"Erlang",0.23,0.03
"Go",-0.22,0.045
"Haskell",-0.34,0.002
"Java",-0.02,0.859
"Javascript",-0.11,0.471
"Objective-C",0.17,0.11
"Perl",0.22,0.035
"Php",0.17,0.118
"Python",0.1,0.392
"Ruby",-0.25,0.055
"Scala",0.1,0.349
"Typescript",-0.34,0.015
