"","coef","pVal"
"Intercept",-2.69,0
"log age",0.12,0
"log size",-0.02,0.291
"log devs",0.02,0.567
"log commits",1.1,0
"C",0.15,0.166
"C#",-0.16,0.149
"C++",0.08,0.498
"Clojure",-0.25,0.029
"Coffeescript",0.01,0.914
"Erlang",0.42,0
"Go",0.07,0.524
"Haskell",-0.35,0.003
"Java",0.02,0.829
"Javascript",0.03,0.802
"Objective-C",-0.12,0.316
"Perl",-0.07,0.521
"Php",0.48,0
"Python",-0.01,0.901
"Ruby",-0.11,0.344
"Scala",-0.05,0.681
"Typescript",-0.14,0.283
