"","coef","pVal"
"Intercept",-2.4,0
"log age",0.08,0
"log size",-0.05,0.001
"log devs",0.04,0.252
"log commits",1.15,0
"C",0.25,0.036
"C#",0.19,0.11
"C++",0.16,0.18
"Clojure",-0.45,0
"Coffeescript",0.28,0.015
"Erlang",0.24,0.044
"Go",0.08,0.44
"Haskell",-0.32,0.006
"Java",-0.38,0.005
"Javascript",0.04,0.751
"Objective-C",0.03,0.774
"Perl",0.05,0.69
"Php",0,1
"Python",0.1,0.412
"Ruby",-0.14,0.295
"Scala",-0.19,0.125
"Typescript",0.07,0.592
