"","coef"
"Intercept",-2.36
"log age",0.13
"log size",-0.02
"log devs",0.12
"log commits",1
"C",0.16
"C++",0.17
"Clojure",-0.38
"Coffeescript",0.14
"Erlang",0.05
"Go",0.16
"Haskell",-0.09
"Java",0.08
"Javascript",-0.08
"Objective-C",-0.05
"Perl",-0.01
"Php",0.07
"Python",0.09
"Ruby",-0.09
"Scala",-0.14
"Typescript",-0.08
