"","coef"
"Intercept",-2.63
"log age",0.17
"log size",-0.03
"log devs",0.08
"log commits",1.05
"C",0.16
"C++",0.1
"Clojure",-0.25
"Coffeescript",-0.04
"Erlang",0.21
"Go",-0.08
"Haskell",-0.14
"Java",0.12
"Javascript",0.02
"Objective-C",-0.12
"Perl",-0.02
"Php",0.02
"Python",0
"Ruby",0.05
"Scala",0.03
"Typescript",-0.06
