"","coef"
"Intercept",-2.4
"log age",0.14
"log size",-0.04
"log devs",0.11
"log commits",1.06
"C",0.23
"C++",0.29
"Clojure",-0.42
"Coffeescript",-0.01
"Erlang",0.04
"Go",0.18
"Haskell",-0.22
"Java",-0.05
"Javascript",-0.02
"Objective-C",-0.07
"Perl",-0.06
"Php",0.02
"Python",0.17
"Ruby",-0.01
"Scala",-0.06
"Typescript",-0.02
