"","coef","pVal"
"Intercept",-2.27,0
"log age",0.1,0
"log size",-0.06,0
"log devs",0.07,0.039
"log commits",1.11,0
"C",0.1,0.372
"C#",0.11,0.32
"C++",0.26,0.022
"Clojure",-0.36,0.001
"Coffeescript",-0.14,0.238
"Erlang",-0.06,0.629
"Go",0.05,0.638
"Haskell",-0.28,0.01
"Java",0.14,0.222
"Javascript",0.14,0.258
"Objective-C",0.01,0.937
"Perl",-0.19,0.133
"Php",0.26,0.013
"Python",0.11,0.339
"Ruby",0.02,0.841
"Scala",-0.17,0.098
"Typescript",-0.02,0.85
