"","coef","pVal"
"Intercept",-2.41,0
"log age",0.12,0
"log size",-0.05,0.001
"log devs",0.17,0
"log commits",1.05,0
"C",0.15,0.108
"C#",0.05,0.642
"C++",0.14,0.161
"Clojure",-0.24,0.018
"Coffeescript",-0.1,0.349
"Erlang",0.09,0.359
"Go",0.02,0.819
"Haskell",-0.24,0.018
"Java",0.02,0.816
"Javascript",-0.06,0.667
"Objective-C",0.22,0.025
"Perl",0.19,0.058
"Php",0.15,0.162
"Python",0.22,0.038
"Ruby",-0.15,0.294
"Scala",-0.31,0.003
"Typescript",-0.17,0.154
